idx,parent_device_id,product_type,air_temp [K],process_temp [K],speed [RPM],torque [Nm],tool_wear [min],target
12735,8003,M,300.8,312.0,1274,67.3,159,normal
12736,12920,L,302.6,311.03,1354,49.49,147,failure
12737,10990,L,298.51,309.58,1252,72.62,192,failure
12738,13819,L,298.8,308.76,1328,52.24,207,failure
12739,5329,L,303.7,313.0,1456,45.5,51,normal
12740,13091,L,299.37,310.16,1378,53.81,215,failure
12741,831,M,296.6,307.4,1544,42.3,170,normal
12742,6992,L,300.7,311.0,1596,36.9,174,normal
12743,7933,L,300.8,311.8,1928,21.8,209,normal
12744,3791,L,302.3,311.0,1528,43.1,30,normal
12745,15828,L,297.94,308.25,1321,57.79,203,failure
12746,6539,L,301.4,310.7,1436,54.1,90,normal
12747,8192,L,299.6,310.9,1229,65.2,209,failure
12748,19030,L,302.03,312.28,1365,59.91,194,failure
12749,16779,M,302.74,311.65,2706,9.77,3,failure
12750,9000,L,297.0,307.9,1493,46.1,173,normal
12751,12431,M,303.2,311.5,1336,58.21,1,failure
12752,8727,L,297.2,308.7,1501,38.5,86,normal
12753,3997,L,302.2,311.1,1394,53.7,140,normal
12754,11270,L,303.03,312.21,2702,10.36,56,failure
12755,4483,L,302.7,310.4,1489,42.7,33,normal
12756,11844,M,300.25,311.21,2701,9.97,127,failure
12757,15359,L,298.58,309.54,1355,53.9,212,failure
12758,2004,L,298.5,308.2,1451,47.5,18,normal
12759,16946,L,303.23,311.5,1361,48.99,100,failure
12760,6733,M,301.7,311.0,1311,46.8,136,normal
12761,16234,L,303.32,312.92,1258,58.77,210,failure
12762,8450,L,298.4,310.0,1559,44.2,23,normal
12763,16157,L,300.92,311.28,1324,66.93,14,failure
12764,9573,L,299.7,310.9,1491,40.1,195,normal
12765,16489,L,302.91,311.13,1341,50.69,172,failure
12766,2159,M,299.5,309.0,1602,31.3,210,normal
12767,11348,M,302.43,310.85,1330,49.89,111,failure
12768,4176,M,302.3,310.7,1544,39.7,141,normal
12769,11715,M,302.94,311.95,2707,9.73,23,failure
12770,1445,L,299.0,310.1,1618,29.2,62,normal
12771,19165,L,302.06,310.67,1359,49.66,41,failure
12772,16667,L,302.41,310.73,1358,53.76,107,failure
12773,12385,L,302.1,310.5,1340,52.88,109,failure
12774,7779,L,300.5,311.7,1811,26.8,47,normal
12775,16283,L,298.28,309.97,1336,71.45,32,failure
12776,300,L,297.8,308.4,1622,38.3,134,normal
12777,4592,L,302.9,311.1,1555,33.9,96,normal
12778,12498,L,302.71,310.82,1358,48.24,112,failure
12779,17183,L,302.24,310.17,1357,55.59,61,failure
12780,6594,L,301.6,310.6,2103,19.7,12,normal
12781,14613,M,302.7,310.6,1375,51.6,112,failure
12782,9203,L,297.8,308.8,1559,35.2,66,normal
12783,17645,L,297.48,308.58,1359,52.73,212,failure
12784,11861,L,300.68,311.39,1448,52.81,83,failure
12785,9374,M,297.8,308.5,1466,44.7,88,normal
12786,16861,L,300.82,310.25,2697,11.5,28,failure
12787,18241,L,297.84,308.41,1400,55.0,202,failure
12788,6043,M,300.7,310.9,1468,41.8,112,normal
12789,12601,M,300.7,311.05,2065,19.18,222,failure
12790,16231,L,298.62,309.53,1705,27.57,165,failure
12791,16864,M,302.23,310.19,1377,50.04,163,failure
12792,1663,M,298.1,307.9,1759,28.6,176,normal
12793,16446,L,300.99,310.73,1291,67.83,61,failure
12794,526,L,297.6,309.5,1373,50.6,55,normal
12795,6572,L,301.4,310.7,1428,53.7,176,normal
12796,12193,H,303.07,311.06,1328,55.74,60,failure
12797,7869,M,300.5,312.0,1779,27.7,46,normal
12798,4602,M,303.0,311.0,1409,41.7,120,normal
12799,9566,L,299.8,311.1,1603,35.1,179,normal
12800,1342,M,298.6,310.1,1596,33.0,15,normal
12801,13744,L,298.95,310.11,1194,65.7,204,failure
12802,16263,L,303.04,311.31,1336,57.53,186,failure
12803,12560,M,302.29,310.23,1376,50.98,162,failure
12804,2988,M,300.6,309.8,1532,42.5,130,normal
12805,6491,L,300.8,310.0,1468,52.7,178,normal
12806,1715,L,298.2,307.8,1585,34.6,78,normal
12807,19082,M,301.22,310.39,1383,63.84,139,failure
12808,10991,L,301.01,310.58,1357,60.3,206,failure
12809,16136,H,299.37,308.8,1288,63.5,150,failure
12810,8225,L,299.1,310.5,1532,36.6,62,normal
12811,7198,M,300.0,309.9,1530,34.5,71,normal
12812,16537,M,302.23,310.13,1353,46.46,6,failure
12813,8350,M,298.7,309.6,1382,48.1,186,normal
12814,7580,L,300.4,311.3,1495,51.2,175,normal
12815,6395,M,300.1,309.6,1376,52.1,147,normal
12816,2971,M,300.7,309.5,1393,43.9,81,normal
12817,16459,L,302.08,310.51,1367,52.79,153,failure
12818,3869,L,302.7,311.7,1480,45.2,8,normal
12819,12761,M,303.48,311.86,2663,11.37,71,failure
12820,12775,L,300.82,310.87,2619,12.28,89,failure
12821,12200,H,302.59,312.38,1265,69.79,156,failure
12822,10845,L,301.17,310.44,1351,58.81,207,failure
12823,12533,H,297.27,308.4,1383,62.36,97,failure
12824,1781,L,298.5,308.1,1662,28.6,48,normal
12825,5858,L,301.3,311.0,1348,44.5,78,normal
12826,10329,L,299.78,310.16,1289,58.55,216,failure
12827,4814,L,303.4,311.8,1401,53.0,208,failure
12828,15191,L,299.96,311.12,1369,57.11,194,failure
12829,4795,L,303.6,312.5,1431,49.0,162,normal
12830,1355,M,298.6,310.0,1681,35.5,44,normal
12831,4010,M,302.1,311.1,1605,37.6,171,normal
12832,310,H,298.0,308.6,1526,41.8,160,normal
12833,13488,L,300.58,309.71,1313,64.98,191,failure
12834,11515,L,301.82,312.17,1364,57.44,192,failure
12835,3291,M,301.2,310.1,1479,45.5,44,normal
12836,3465,M,301.8,310.7,1383,45.7,44,normal
12837,4087,L,301.9,310.4,1376,54.9,126,failure
12838,16949,L,302.3,310.88,1377,47.02,165,failure
12839,15150,L,301.39,311.71,1266,65.12,209,failure
12840,15022,L,300.78,311.0,1236,65.39,178,failure
12841,190,L,298.2,308.4,1477,49.9,72,normal
12842,5646,M,302.4,311.8,1644,37.2,195,normal
12843,15984,H,302.67,311.16,1278,58.75,18,failure
12844,5979,H,300.6,310.7,1501,45.3,175,normal
12845,11335,L,300.88,310.74,1364,59.11,206,failure
12846,14172,L,301.78,310.96,2685,12.11,29,failure
12847,15061,L,302.98,310.89,1359,50.36,61,failure
12848,5495,H,302.9,312.5,1357,55.0,12,normal
12849,19302,L,302.05,310.45,1338,55.71,109,failure
12850,6609,L,301.5,310.4,1474,39.9,53,normal
12851,15862,L,298.33,308.97,1430,40.98,222,failure
12852,12994,L,302.64,311.45,1426,45.98,93,failure
12853,7312,L,300.0,310.5,1412,52.4,142,normal
12854,2176,M,299.6,309.3,1387,48.3,25,normal
12855,8008,L,300.8,311.9,1414,41.1,171,normal
12856,13077,L,301.81,310.31,1326,52.82,81,failure
12857,3898,M,302.1,311.1,1423,36.8,80,normal
12858,8794,M,297.4,308.5,1497,36.4,56,normal
12859,670,L,297.6,309.0,1822,25.4,202,normal
12860,4316,L,301.5,310.1,1639,33.4,47,normal
12861,16815,L,299.75,309.43,1399,42.32,221,failure
12862,11016,M,299.78,310.16,1297,68.48,111,failure
12863,4583,M,302.9,311.2,1467,37.7,73,normal
12864,12790,L,301.71,310.69,1380,51.13,60,failure
12865,13353,M,302.47,310.19,1381,48.68,106,failure
12866,9258,H,298.3,309.0,1379,43.2,0,normal
12867,10608,L,301.91,310.9,1442,60.47,161,failure
12868,8611,L,297.4,308.3,1472,45.5,2,normal
12869,278,M,298.0,308.0,1620,29.4,75,normal
12870,15642,L,303.09,312.76,1366,59.94,206,failure
12871,3713,L,302.3,311.5,1565,35.6,41,normal
12872,2175,M,299.5,309.2,1590,35.9,22,normal
12873,15858,L,302.49,310.58,1359,52.38,67,failure
12874,7759,L,300.4,311.8,1272,59.2,198,failure
12875,16806,L,302.38,310.87,1348,46.38,146,failure
12876,4148,L,301.9,310.3,1972,21.3,67,normal
12877,9665,L,299.2,310.3,1610,33.3,233,normal
12878,7670,L,300.5,311.6,1525,37.6,191,normal
12879,14505,L,298.2,309.37,1506,49.46,224,failure
12880,8033,L,300.7,311.9,1485,38.8,9,normal
12881,12816,L,302.04,311.24,1235,58.02,220,failure
12882,6968,L,300.9,311.2,1789,25.5,114,normal
12883,10844,M,303.21,312.04,2698,10.03,69,failure
12884,12239,L,300.95,309.7,1365,59.99,44,failure
12885,19151,L,302.2,310.12,1368,51.46,12,failure
12886,14594,L,302.24,310.4,1371,49.74,16,failure
12887,8138,L,299.5,310.8,1356,54.9,72,normal
12888,9666,M,299.1,310.3,1838,24.0,235,normal
12889,2571,M,299.5,309.2,1497,40.9,169,normal
12890,8980,L,297.0,307.6,1513,42.4,124,normal
12891,12975,M,301.57,310.63,1695,30.44,224,failure
12892,18999,L,297.49,308.88,1486,44.63,222,failure
12893,18432,L,301.0,310.67,1270,57.6,196,failure
12894,15064,L,295.92,306.51,1371,54.71,215,failure
12895,16745,L,298.7,309.16,1285,61.42,216,failure
12896,15882,L,300.27,310.03,1966,21.18,203,failure
12897,18553,L,300.62,309.8,1364,49.64,214,failure
12898,18452,M,299.92,309.32,1904,22.34,218,failure
12899,8914,M,297.3,308.5,1524,49.3,176,normal
12900,4297,M,301.8,310.2,1609,34.2,217,normal
12901,13435,L,299.56,309.8,1293,69.53,146,failure
12902,5889,M,301.4,311.0,1234,55.8,152,normal
12903,11679,M,301.72,309.84,1283,68.25,111,failure
12904,14802,L,299.56,309.74,1427,40.43,218,failure
12905,10674,L,299.0,310.38,1371,53.76,227,failure
12906,13100,L,299.87,310.13,1427,49.02,211,failure
12907,311,M,298.0,308.6,1453,44.1,165,normal
12908,1629,M,297.9,307.9,1336,54.4,82,normal
12909,1304,L,298.8,310.0,2098,19.6,148,normal
12910,6847,L,301.2,311.4,1757,28.0,6,normal
12911,18358,L,302.87,310.94,1356,44.73,114,failure
12912,9710,L,299.1,310.1,1336,61.3,94,normal
12913,2394,L,299.2,308.5,1488,40.3,148,normal
12914,18221,L,297.55,308.31,1295,69.19,151,failure
12915,400,L,297.4,308.5,2100,16.9,176,normal
12916,19173,L,301.13,310.79,1356,63.45,66,failure
12917,18948,M,303.06,311.57,1314,53.72,70,failure
12918,15054,L,298.63,309.8,1248,73.42,192,failure
12919,3047,L,300.2,309.4,1558,38.3,51,normal
12920,8429,L,299.0,310.3,1577,40.0,181,normal
12921,8135,L,299.6,311.0,1554,36.3,62,normal
12922,15199,L,303.37,311.52,1309,56.32,43,failure
12923,13599,L,301.09,310.23,1380,52.2,216,failure
12924,12311,L,298.96,309.58,2524,13.07,146,failure
12925,682,H,297.8,309.0,1410,48.8,23,normal
12926,14691,L,298.7,309.64,1360,60.6,187,failure
12927,803,H,296.9,307.8,1549,37.8,104,normal
12928,7197,L,300.0,310.0,1486,41.8,69,normal
12929,6993,M,300.7,311.0,1740,25.6,176,normal
12930,15552,H,302.45,310.27,1305,55.72,20,failure
12931,16572,L,302.42,310.82,1330,57.11,99,failure
12932,16698,L,301.96,310.57,1361,66.29,75,failure
12933,19277,L,297.1,308.5,1323,44.66,206,failure
12934,3803,L,302.2,310.9,1531,37.5,60,normal
12935,11617,L,301.1,310.54,1378,56.86,204,failure
12936,15493,L,300.05,310.32,1495,41.15,210,failure
12937,10084,L,302.12,310.62,1325,59.01,87,failure
12938,9974,L,298.6,308.2,1361,68.2,172,failure
12939,11997,M,302.89,311.18,1373,47.51,63,failure
12940,12664,H,302.11,310.01,1282,57.85,143,failure
12941,3808,M,302.3,310.9,1762,24.5,73,normal
12942,3111,L,300.0,309.2,1759,27.9,5,normal
12943,88,M,299.0,309.0,1419,45.2,27,normal
12944,5309,M,303.9,313.2,1422,48.0,215,failure
12945,11307,L,300.84,310.86,1356,65.41,67,failure
12946,17301,L,302.54,311.26,1285,68.57,121,failure
12947,6695,M,301.7,311.0,1311,55.8,39,normal
12948,13118,H,297.25,308.21,1549,35.53,206,failure
12949,10438,L,299.79,309.45,1343,61.98,191,failure
12950,14483,L,298.53,309.81,1366,49.54,224,failure
12951,11214,L,298.6,308.34,1300,66.53,43,failure
12952,7349,L,299.7,310.2,1633,36.5,24,normal
12953,12543,L,302.28,310.48,1371,47.14,146,failure
12954,3936,L,302.5,311.5,1985,18.8,190,normal
12955,16104,L,301.84,310.6,1326,68.01,82,failure
12956,17097,M,299.8,310.5,1238,72.84,192,failure
12957,18726,L,299.61,309.71,1376,49.46,220,failure
12958,10182,L,302.18,310.1,1354,45.53,6,failure
12959,12067,L,302.26,310.64,1264,67.74,199,failure
12960,14682,L,298.46,310.11,1333,70.75,28,failure
12961,1311,L,298.9,310.1,1587,30.2,162,normal
12962,524,L,297.4,309.4,1620,35.4,51,normal
12963,14358,L,302.45,310.18,1358,55.31,62,failure
12964,7897,L,300.8,312.5,1434,50.7,121,normal
12965,12527,L,299.55,310.81,1376,53.85,214,failure
12966,15762,L,300.36,309.55,1451,49.02,209,failure
12967,15051,L,299.56,309.04,2828,5.72,214,failure
12968,18923,L,303.17,311.69,1354,56.05,190,failure
12969,19289,H,300.1,309.61,2563,12.8,86,failure
12970,3310,L,301.3,310.4,1346,46.7,90,normal
12971,12124,L,298.1,308.2,1420,63.89,19,failure
12972,1548,M,298.3,308.8,1349,52.1,104,normal
12973,6833,L,301.1,311.1,1387,53.1,188,normal
12974,18039,L,300.47,311.41,1270,64.6,204,failure
12975,11268,L,302.58,310.88,1362,55.23,152,failure
12976,17787,L,295.88,306.42,2270,14.7,153,failure
12977,14090,L,303.53,311.84,1323,51.69,67,failure
12978,398,H,297.4,308.3,1502,43.6,169,normal
12979,1666,L,298.2,307.9,1551,36.0,186,normal
12980,15074,L,299.14,308.67,1409,40.9,202,failure
12981,1994,M,298.2,307.9,1403,45.1,193,normal
12982,13859,L,300.77,310.9,2617,12.3,88,failure
12983,17231,L,300.89,309.89,1383,51.66,225,failure
12984,1638,L,297.9,307.8,1397,45.0,104,normal
12985,12042,L,301.7,311.38,1363,60.14,205,failure
12986,6875,M,300.8,311.2,1592,32.9,82,normal
12987,8790,L,297.4,308.5,1410,43.9,47,normal
12988,6891,L,300.9,311.5,1505,41.1,129,normal
12989,4192,M,302.5,311.0,1463,43.1,181,normal
12990,10375,M,303.07,311.44,1336,58.79,1,failure
12991,5472,L,302.8,312.3,1386,57.8,172,normal
12992,8380,L,298.9,310.0,1776,25.7,51,normal
12993,17851,L,303.39,311.45,1307,54.96,43,failure
12994,3158,L,300.4,309.7,1679,30.1,136,normal
12995,6334,M,300.4,309.8,1725,30.4,195,normal
12996,10958,M,301.81,311.05,2643,11.98,92,failure
12997,15575,H,302.52,310.92,1358,56.21,99,failure
12998,9905,M,298.7,309.1,1423,49.5,200,normal
12999,916,M,295.3,305.8,1589,36.2,184,normal
13000,5028,M,303.9,313.2,1630,29.3,104,normal
13001,1585,L,298.2,308.3,1400,48.7,194,normal
13002,5127,M,304.3,313.5,2245,15.1,172,normal
13003,10942,L,299.66,310.86,2589,12.39,74,failure
13004,2559,L,299.3,309.0,1447,50.4,140,normal
13005,16783,L,302.34,310.51,1335,59.5,183,failure
13006,799,M,297.0,307.8,1579,34.1,94,normal
13007,12052,L,300.19,311.05,1677,29.48,216,failure
13008,9123,L,297.4,308.5,1462,42.8,68,normal
13009,16436,L,298.92,309.46,1387,51.56,199,failure
13010,4403,L,302.3,310.1,1388,49.9,48,normal
13011,17932,L,302.17,310.15,1377,48.91,165,failure
13012,13708,H,297.66,307.99,1546,36.34,205,failure
13013,16925,L,299.81,309.33,1680,29.09,183,failure
13014,3586,L,301.8,310.5,1593,34.9,139,normal
13015,12475,L,300.99,311.34,1377,48.87,225,failure
13016,9358,L,298.2,308.7,1407,45.1,49,normal
13017,16035,L,298.96,309.77,1287,62.12,215,failure
13018,19269,L,297.08,308.12,1362,52.85,213,failure
13019,15470,L,302.05,310.38,1355,58.52,107,failure
13020,303,M,297.8,308.4,1479,43.5,143,normal
13021,7714,L,300.5,311.5,1487,43.0,78,normal
13022,18372,L,302.23,310.19,1376,49.55,164,failure
13023,9901,M,298.7,309.2,1423,48.9,187,normal
13024,18837,L,301.53,311.37,1270,63.53,186,failure
13025,15277,M,299.08,309.17,2665,11.16,90,failure
13026,14025,L,296.83,307.96,2850,5.0,171,failure
13027,8644,M,297.6,308.5,1443,38.2,85,normal
13028,9675,M,299.0,310.2,1298,57.2,10,normal
13029,2143,M,299.3,308.8,1442,49.0,165,normal
13030,14914,L,303.1,311.15,1362,46.93,30,failure
13031,9963,L,298.3,307.9,1435,39.9,143,normal
13032,6817,M,301.0,310.7,1493,48.1,145,normal
13033,4480,H,302.7,310.4,1305,55.2,20,failure
13034,3767,L,302.3,311.1,1630,35.6,183,normal
13035,11343,H,301.67,310.74,1397,49.48,209,failure
13036,17881,L,298.47,307.73,1328,61.0,185,failure
13037,16089,H,300.55,310.08,2579,12.67,85,failure
13038,4843,L,303.3,311.8,1842,24.5,67,normal
13039,4954,L,303.7,312.6,1702,29.1,141,normal
13040,3030,M,300.4,309.6,1563,34.0,6,normal
13041,13934,L,300.53,309.95,1401,60.7,190,failure
13042,2493,M,299.0,308.8,1418,45.7,204,normal
13043,4867,L,303.6,312.5,1345,54.1,126,normal
13044,8297,M,298.8,310.2,1595,33.1,34,normal
13045,16311,H,300.71,310.37,1646,30.72,217,failure
13046,7046,M,300.7,310.5,1863,22.2,111,normal
13047,11081,L,302.59,310.99,1329,49.37,109,failure
13048,10916,L,299.52,308.64,1316,64.6,63,failure
13049,11404,L,300.9,309.76,1450,41.08,209,failure
13050,1462,L,298.9,310.2,1706,27.6,103,normal
13051,17335,L,302.64,311.05,1366,46.06,66,failure
13052,14683,L,301.77,311.4,1367,57.3,207,failure
13053,6728,L,301.5,310.9,1891,23.2,122,normal
13054,3197,L,300.0,309.1,1465,40.6,9,normal
13055,15175,L,301.66,310.27,1263,61.52,88,failure
13056,10690,L,301.78,310.67,1339,58.24,188,failure
13057,2680,L,299.8,309.5,1641,27.1,16,normal
13058,7908,L,300.7,312.3,1715,26.8,146,normal
13059,13003,H,299.73,309.2,1403,43.08,205,failure
13060,647,L,297.7,309.3,1559,36.9,145,normal
13061,6953,L,300.8,311.3,1462,41.4,75,normal
13062,5037,M,304.1,313.2,1586,41.1,129,normal
13063,2227,L,299.5,308.8,1965,20.4,164,normal
13064,17740,L,302.82,310.73,1358,48.49,31,failure
13065,15923,L,296.65,307.06,1367,56.12,215,failure
13066,5411,L,302.8,312.6,1462,39.4,22,normal
13067,7459,L,300.0,311.5,1591,32.0,79,normal
13068,1684,L,297.8,307.3,1438,44.5,3,normal
13069,10554,L,298.0,308.17,1319,67.81,21,failure
13070,6388,H,300.3,309.9,1509,46.6,125,normal
13071,18324,M,302.73,311.7,1262,70.66,119,failure
13072,4127,H,302.0,310.6,1438,43.2,12,normal
13073,12961,L,303.15,311.1,1350,46.52,26,failure
13074,10213,L,299.83,309.35,1345,59.63,190,failure
13075,18124,H,300.83,310.54,1297,64.95,105,failure
13076,7232,M,299.9,309.9,1639,42.1,159,normal
13077,5788,L,301.8,311.5,1443,43.3,134,normal
13078,3734,M,302.2,311.2,1873,24.0,99,normal
13079,13612,L,299.92,309.33,1344,57.27,202,failure
13080,4950,M,303.8,312.7,1919,20.2,131,normal
13081,18234,L,301.86,310.87,1713,29.92,218,failure
13082,9959,L,298.1,307.8,1379,49.1,135,normal
13083,17408,H,302.53,310.81,1275,56.38,23,failure
13084,14265,M,301.63,310.52,2650,11.71,94,failure
13085,3886,L,302.4,311.3,1392,50.5,51,normal
13086,13370,H,303.32,311.68,1371,54.46,114,failure
13087,9446,H,298.1,308.9,1388,53.5,83,normal
13088,8946,M,297.3,308.2,1846,24.5,41,normal
13089,8306,M,298.7,310.1,1549,42.5,61,normal
13090,18295,M,302.85,311.8,2700,9.99,6,failure
13091,8377,L,298.8,309.7,1336,50.3,44,normal
13092,18714,L,301.8,310.02,1286,66.79,108,failure
13093,10636,L,302.77,311.51,1272,69.41,117,failure
13094,3729,M,302.4,311.3,1312,61.5,85,normal
13095,3061,L,300.1,309.1,1353,58.7,86,normal
13096,7783,L,300.3,311.5,1667,28.8,56,normal
13097,6287,M,301.1,310.6,1479,41.1,72,normal
13098,13940,L,302.22,310.34,1355,50.25,38,failure
13099,965,L,295.8,306.6,1508,46.5,99,normal
13100,7440,L,300.0,311.4,1655,29.6,30,normal
13101,13454,L,300.08,309.54,1422,50.7,230,failure
13102,6055,L,300.7,310.8,1475,42.0,147,normal
13103,11911,L,299.03,309.35,1268,68.34,187,failure
13104,16216,L,296.01,306.44,1236,75.71,88,failure
13105,17566,L,301.65,310.22,1311,58.76,40,failure
13106,9882,L,298.8,309.8,1895,22.0,134,normal
13107,19226,L,301.67,310.12,1337,59.37,110,failure
13108,9640,L,299.4,310.5,1514,36.1,169,normal
13109,7930,L,300.6,311.6,1455,48.0,203,normal
13110,456,H,297.3,308.7,1478,47.6,98,normal
13111,14562,L,296.4,306.71,1240,74.78,86,failure
13112,4307,L,301.4,309.9,1259,63.9,20,failure
13113,3673,H,302.3,311.7,1449,44.5,152,normal
13114,9589,L,299.2,310.4,1472,43.3,32,normal
13115,2420,H,298.8,308.2,1450,44.7,14,normal
13116,7584,L,300.4,311.2,1472,37.3,187,normal
13117,18026,L,302.02,310.02,1377,48.31,171,failure
13118,1350,L,298.7,310.2,1436,47.5,32,normal
13119,3204,L,300.1,309.0,1404,54.8,29,normal
13120,3227,M,300.5,309.3,1589,34.9,91,normal
13121,3873,L,302.6,311.8,1638,35.1,17,normal
13122,18824,L,297.03,308.19,1289,62.23,199,failure
13123,10019,L,298.61,309.21,1326,69.16,24,failure
13124,3985,L,302.3,311.2,1386,50.3,110,normal
13125,14016,L,302.81,311.92,1397,59.91,126,failure
13126,9055,H,297.3,308.4,1864,23.1,90,normal
13127,11150,H,302.99,311.19,1360,47.79,105,failure
13128,624,H,298.3,310.1,1509,37.6,85,normal
13129,12484,L,303.08,311.66,1244,59.21,228,failure
13130,616,H,298.1,309.9,1686,29.1,60,normal
13131,12326,L,299.91,309.27,1300,65.61,46,failure
13132,464,L,297.3,308.6,1511,35.7,120,normal
13133,7043,M,300.7,310.6,2006,19.1,102,normal
13134,1105,M,296.6,307.5,1734,27.0,50,normal
13135,10342,L,303.4,311.76,1295,55.09,53,failure
13136,10077,L,299.05,309.92,1334,68.46,35,failure
13137,4398,M,302.3,310.1,1563,37.8,31,normal
13138,9499,L,299.2,310.1,1534,37.7,10,normal
13139,15190,H,302.59,310.95,1328,50.32,71,failure
13140,18166,L,299.26,310.36,1912,23.73,204,failure
13141,8806,L,297.4,308.5,1692,34.3,83,normal
13142,9514,L,299.0,310.1,1416,45.9,47,normal
13143,12161,L,303.13,311.61,1305,61.31,214,failure
13144,8231,L,299.1,310.5,1419,48.8,76,normal
13145,8770,L,297.4,308.6,1680,32.8,200,normal
13146,14365,L,298.89,310.26,1370,53.57,227,failure
13147,13106,H,300.18,309.78,1394,45.78,212,failure
13148,13131,L,300.87,310.06,2673,11.52,114,failure
13149,14337,L,303.41,311.78,2664,11.46,79,failure
13150,6532,H,301.2,310.6,1352,52.0,69,normal
13151,10199,L,297.22,308.27,1290,62.43,200,failure
13152,17284,L,302.7,310.55,1355,43.34,10,failure
13153,13647,L,301.19,310.69,2640,12.15,103,failure
13154,17436,L,301.5,310.54,1378,53.46,210,failure
13155,1293,H,298.7,309.8,1582,33.4,121,normal
13156,1290,L,298.6,309.7,1429,45.8,113,normal
13157,5425,L,302.5,312.2,1775,27.9,56,normal
13158,15978,L,303.33,311.75,1400,53.05,207,failure
13159,12699,M,301.98,310.69,1706,30.22,213,failure
13160,13532,L,301.27,312.02,1365,57.63,191,failure
13161,11466,L,299.71,309.74,1323,48.6,216,failure
13162,50,L,298.9,309.1,2861,4.6,143,failure
13163,10748,L,301.9,310.4,1370,51.66,152,failure
13164,6398,L,300.1,309.7,1351,58.2,155,normal
13165,14650,L,302.0,310.46,1240,58.39,85,failure
13166,9884,L,298.7,309.5,1673,30.8,141,normal
13167,12637,H,299.06,310.2,1533,37.66,210,failure
13168,1963,L,297.7,307.5,1379,43.3,111,normal
13169,15149,L,298.21,307.63,1511,31.05,209,failure
13170,6028,L,300.6,310.9,1472,47.6,75,normal
13171,16788,L,299.78,309.36,1398,42.3,219,failure
13172,5054,L,303.8,312.9,1619,35.7,182,normal
13173,1992,L,298.2,307.8,1375,46.6,188,normal
13174,14736,L,301.93,311.14,1306,48.25,222,failure
13175,10746,H,302.27,310.3,1286,58.61,138,failure
13176,1199,M,296.9,307.9,1979,20.4,68,normal
13177,7223,L,299.8,309.6,1374,51.6,137,normal
